Lob F Name,Lob L Name,Report,Group,Date,Type,Description,Cost,Principal
Brent,Hemphill,Mar-13,ENTIRE MISSOURI SENATE,3/11/2013,"Meals, Food, & Beverage",Senate Movie Night Food ,$207.70 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Mar-13,"UTILITIES, Standing",3/5/2013,"Meals, Food, & Beverage",Meal at Jefferson City Country Club ,"$1,243.20 ",NORANDA ALUMINUM
Brent,Hemphill,Feb-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",2/5/2013,"Meals, Food, & Beverage",Breakfast at MO State Capitol ,$172.36 ,PORT AUTHORITY OF KANSAS CITY
Brent,Hemphill,Feb-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",2/19/2013,"Meals, Food, & Beverage",Breakfast at MO State Capitol ,$193.31 ,PORT AUTHORITY OF KANSAS CITY
Brent,Hemphill,Feb-13,"ELEMENTARY AND SECONDARY EDUCATION, Standing",2/19/2013,"Meals, Food, & Beverage","Dinner at 229 Madison St. Jefferson City, MO",$210.00 ,CONNECTIONS ACADEMY
Brent,Hemphill,Feb-13,ENTIRE MISSOURI SENATE,2/14/2013,"Meals, Food, & Beverage",Chai Tea Lattes once a week for the month,$299.67 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Feb-13,"AGRICULTURE POLICY, Standing",2/11/2013,"Meals, Food, & Beverage","Dinner at 229 Madison St. Jefferson City, MO",$274.28 ,MISSOURI PORK ASSOCIATION
Brent,Hemphill,Feb-13,ENTIRE MISSOURI SENATE,2/26/2013,"Meals, Food, & Beverage",Coffee from Cafe Via Roma for February ,$185.96 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Feb-13,"WAYS AND MEANS, Standing",2/19/2013,"Meals, Food, & Beverage",Dinner at Alexandro's ,$122.43 ,MISSOURI PROPANE GAS ASSOCIATION
Brent,Hemphill,Feb-13,ENTIRE MISSOURI HOUSE,2/5/2013,"Meals, Food, & Beverage","Bagels for the month of February, Once per week",$191.68 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Feb-13,HOUSE MAJORITY CAUCUS,2/19/2013,"Meals, Food, & Beverage",Beverages from Jefferson City Coca Cola ,$100.54 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Feb-13,ENTIRE GENERAL ASSEMBLY,3/6/2013,"Meals, Food, & Beverage",Taste of the Rotunda ,"$3,598.42 ",MISSOURI RESTAURANT ASSOCIATION
Brent,Hemphill,Feb-13,"UTILITIES, Standing",2/27/2013,"Meals, Food, & Beverage",Dinner at Jefferson City Country Club ,$551.46 ,MISSOURI PROPANE GAS ASSOCIATION
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/10/2013,"Meals, Food, & Beverage","MO State Capitol, Water for Inauguration",$100.54 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Jan-13,ENTIRE MISSOURI SENATE,1/9/2013,"Meals, Food, & Beverage",MO Senate Opening Day Lunch,$500.00 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Lunch ",$177.48 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Jan-13,"LOCAL GOVERNMENT, Standing",1/30/2013,"Meals, Food, & Beverage","Committee Dinner at 229 Madison St. Jefferson City, MO ",$210.00 ,MISSOURI AMBULANCE ASSOCIATION
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage",Lunch at MO State Capitol ,$283.54 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Jan-13,"EMERGING ISSUES IN AGRICULTURE, Standing",1/23/2013,"Meals, Food, & Beverage",Committee Breakfast at MO State Capitol ,$109.34 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Apr-13,ENTIRE MISSOURI SENATE,4/18/2013,"Meals, Food, & Beverage",BBQ Lunch at Missouri State Capitol ,$553.29 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Apr-13,ENTIRE GENERAL ASSEMBLY,4/30/2013,"Meals, Food, & Beverage",BBQ Lunch at Missouri State Capitol ,$400.00 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Apr-13,HOUSE MAJORITY CAUCUS,4/15/2013,"Meals, Food, & Beverage",Dinner at Missouri State Capitol ,$323.49 ,CONNECTIONS ACADEMY
Brent,Hemphill,Apr-13,ENTIRE MISSOURI HOUSE,4/2/2013,"Meals, Food, & Beverage",Dinner at Missouri State Capitol,$472.50 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage",Food for Missouri Senate at Missouri State Capitol,$125.00 ,BRENT HEMPHILL & ASSOCIATES
Brent,Hemphill,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage",Gates BBQ Lunch at MO State Capitol ,$165.00 ,BRENT HEMPHILL & ASSOCIATES
Datra J,Herzog,Mar-13,HOUSE MAJORITY CAUCUS,3/6/2013,"Meals, Food, & Beverage",Appetizers for 50 guest,$584.55 ,"HERZOG & SCOBEY, LLC"
Harry G,Hill,Mar-13,"HIGHER EDUCATION, Standing",3/12/2013,"Meals, Food, & Beverage","Missouri Capitol, catered luncheon",$124.88 ,TRUMAN STATE UNIVERSITY DEVELOPMENT FOUNDATION
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/6/2013,"Meals, Food, & Beverage",Coffee for Senate,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/13/2013,"Meals, Food, & Beverage",Coffee delivered,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/27/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Mar-13,"AGRICULTURE POLICY, Standing",3/26/2013,"Meals, Food, & Beverage",Caterred Luncheon,$175.00 ,MISSOURI RURAL WATER ASSOCIATION
Harry G,Hill,Feb-13,ENTIRE MISSOURI SENATE,2/20/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,HARRY HILL
Harry G,Hill,Feb-13,ENTIRE MISSOURI SENATE,2/27/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,HARRY HILL
Harry G,Hill,Feb-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",2/8/2013,"Meals, Food, & Beverage",Food and drink delivered to committee hearing,$93.16 ,MISSOURI RURAL WATER ASSOCIATION
Harry G,Hill,Feb-13,"GENERAL LAWS, Standing",2/19/2013,"Meals, Food, & Beverage",Food and drinks delivered to committee hearing,$215.45 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Feb-13,"CORRECTIONS, Standing",2/27/2013,"Meals, Food, & Beverage",Food and drink deliver to committee hearing,$113.00 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Jan-13,"CORRECTIONS, Standing",1/23/2013,"Meals, Food, & Beverage",Breakfast Catered,$128.62 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Jan-13,ENTIRE GENERAL ASSEMBLY,1/24/2013,"Meals, Food, & Beverage",Breakfast for members of House and Senate in the state Capitol,$222.18 ,HARRY HILL
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/17/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/24/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION
Harry G,Hill,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage",Meals delivered by Zesto (shared expense),$172.63 ,MISSOURI RURAL WATER ASSOCIATION
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/1/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/8/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION
Jessica,Hodge,Feb-13,ENTIRE MISSOURI SENATE,2/4/2013,"Meals, Food, & Beverage",Movie night with Senator Nieves,$76.77 ,"HODGE CONSULTING, LLC"
Jessica,Hodge,Jan-13,"INSURANCE POLICY, Standing",1/24/2013,"Meals, Food, & Beverage",Beverages for the committee,$64.26 ,"HODGE CONSULTING, LLC"
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,TRANSYSTEMS
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"HY-VEE, INC."
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"ENTERPRISE HOLDINGS, INC"
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,THE UNIVERSITY OF KANSAS HOSPITAL AUTHORITY
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,JE DUNN CONSTRUCTION 
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.56 ,TREANOR ARCHITECTS P.A.
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,LOCKTON INC.
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"FAIRPAY SOLUTIONS, INC."
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,PIPER JAFFRAY
Leslie,Holloway,Feb-13,ENTIRE GENERAL ASSEMBLY,2/25/2013,"Meals, Food, & Beverage",MO Farm Bureau CC/LB Banquet,"$1,808.00 ",MISSOURI FARM BUREAU
Leslie,Holloway,Feb-13,ENTIRE MISSOURI SENATE,2/12/2013,"Meals, Food, & Beverage",Sen. Rupp's Office,$185.96 ,MISSOURI FARM BUREAU
Leslie,Holloway,Feb-13,"AGRI-BUSINESS, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, HR 4",$193.91 ,MISSOURI FARM BUREAU
Leslie,Holloway,Feb-13,"EMERGING ISSUES IN AGRICULTURE, Standing",2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, HR 4, Jefferson City, MO/Catered Breakfast",$117.15 ,MISSOURI FARM BUREAU
Leslie,Holloway,Apr-13,"AGRICULTURE POLICY, Standing",4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City/Catered Luncheon",$121.73 ,MISSOURI FARM BUREAU
Leslie,Holloway,Apr-13,"AGRI-BUSINESS, Standing",4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Buffet Breakfast",$155.12 ,MISSOURI FARM BUREAU
Leslie,Holloway,May-13,ENTIRE MISSOURI HOUSE,5/16/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered Luncheon",$159.09 ,MISSOURI FARM BUREAU
Bruce Wayne,Holt,Mar-13,HOUSE MINORITY CAUCUS,3/13/2013,"Meals, Food, & Beverage",Bones  Banquet Hall/  Reception/ Hors Doeuvres,$151.40 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES
Bruce Wayne,Holt,Mar-13,SENATE MINORITY CAUCUS,3/13/2013,"Meals, Food, & Beverage","Bones Banquet Center Jefferson City ,Mo/ Hors Doeurves",$151.40 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES
Bruce Wayne,Holt,Apr-13,HOUSE MAJORITY CAUCUS,4/11/2013,"Meals, Food, & Beverage",Missouri State Capitol Jefferson City Mo. House of Representatives / catered breakfast,$414.77 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES
Bruce Wayne,Holt,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol Jefferson City, Mo. / Specialty coffee service",$185.96 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES
Bruce Wayne,Holt,May-13,HOUSE MINORITY CAUCUS,5/8/2013,"Meals, Food, & Beverage","Missouri State Capitol.Jefferson City ,Missouri/catered breakfast",$522.61 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES
Caroline,Hoover,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Senate Crab Boil,$220.68 ,KANSAS CITY POWER & LIGHT
Caroline,Hoover,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/ Catered Luncheon- Gates BBQ",$165.00 ,KANSAS CITY POWER & LIGHT
Caroline,Hoover,May-13,ENTIRE MISSOURI HOUSE,5/17/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City/ Catered Luncheon",$200.00 ,KANSAS CITY POWER & LIGHT
Sandy,Howard,Feb-13,ENTIRE GENERAL ASSEMBLY,2/27/2013,"Meals, Food, & Beverage",SMP Breakfast @ Capitol Plaza,$61.18 ,SPRINGFIELD AREA CHAMBER OF COMMERCE
Sandy,Howard,Jan-13,ENTIRE GENERAL ASSEMBLY,1/23/2013,"Meals, Food, & Beverage",Salute to Legislators Reception,$818.28 ,SPRINGFIELD AREA CHAMBER OF COMMERCE
Sandy,Howard,Apr-13,ENTIRE GENERAL ASSEMBLY,4/24/2013,"Meals, Food, & Beverage",SMP Breakfast,$39.14 ,SPRINGFIELD AREA CHAMBER OF COMMERCE
Jeff,Howell,Mar-13,"JUDICIARY, Standing",3/4/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered dinner",$200.00 ,Missouri State Medical Association
Jeff,Howell,Mar-13,"HEALTH CARE POLICY, Standing",3/5/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered Luncheon",$173.71 ,Missouri State Medical Association
Jeff,Howell,Feb-13,ENTIRE MISSOURI SENATE,2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Luncheon",$339.38 ,Missouri State Medical Association
Jeff,Howell,Feb-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$373.41 ,Missouri State Medical Association
Jeff,Howell,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Luncheon",$422.63 ,Missouri State Medical Association
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/17/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/24/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Beverages",$74.91 ,Missouri State Medical Association
Jeff,Howell,Apr-13,"HEALTH CARE POLICY, Standing",4/17/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Luncheon",$161.05 ,Missouri State Medical Association
Jeff,Howell,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Catered Meal/Missouri State Capitol, Jefferson City, MO",$165.00 ,Missouri State Medical Association
Jeff,Howell,May-13,ENTIRE MISSOURI SENATE,5/9/2013,"Meals, Food, & Beverage","Catered Meal/Missouri State Capitol, Jefferson City, MO",$309.93 ,Missouri State Medical Association
Rodney R,Hubbard,May-13,ENTIRE MISSOURI SENATE,5/13/2013,"Meals, Food, & Beverage","Missouri State Capitol  Jefferson City, Mo  (Senate Movie Night)",$259.10 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage",dinner,$124.00 ,CREVE COEUR FIRE PROTECTION DISTRICT
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/12/2013,"Meals, Food, & Beverage",ice cream,$86.00 ,MISSOURI SOUTHERN STATE UNIVERSITY
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/11/2013,"Meals, Food, & Beverage",dinner,$125.00 ,MISSOURI COALITION FOR INTERIOR DESIGNERS
Kyna,Iman,Feb-13,ENTIRE GENERAL ASSEMBLY,2/11/2013,"Meals, Food, & Beverage",Missouri State Capitol,$120.00 ,MID-AMERICA RETAIL FOOD JOINT LABOR MANAGEMENT COMMITTEE
Kyna,Iman,Feb-13,"VETERANS, Standing",2/12/2013,"Meals, Food, & Beverage",breakfast,$76.00 ,MISSOURI SOUTHERN STATE UNIVERSITY
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$61.00 ,THE BOEING COMPANY
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$50.00 ,MISSOURI HUMANITIES COUNCIL
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$50.00 ,MISSOURI CITIZENS FOR THE ARTS
Kyna,Iman,Jan-13,ENTIRE GENERAL ASSEMBLY,1/28/2013,"Meals, Food, & Beverage",Missouri State Capitol reception,$260.00 ,MISSOURI SOUTHERN STATE UNIVERSITY
Kyna,Iman,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Restaurant in JC,$100.00 ,MISSOURI NURSES ASSOCIATION
Kyna,Iman,Apr-13,SENATE MINORITY CAUCUS,4/15/2013,"Meals, Food, & Beverage",Restaurant in JC,$30.00 ,MISSOURI CITIZENS FOR THE ARTS
David Michael,Jackson,Feb-13,ENTIRE GENERAL ASSEMBLY,2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered lunch in Sen. Dan Brown's ofice",$339.38 ,MISSOURI AMBULATORY SURGERY CENTER ASSOCIATION  
David Michael,Jackson,Feb-13,ENTIRE MISSOURI SENATE,2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered breakfast in Sen. Ron Richard's office",$937.76 ,MISSOURI SOCIETY OF ANESTHESIOLOGISTS (MSA) 
David Michael,Jackson,Jan-13,ENTIRE MISSOURI HOUSE,1/9/2013,"Meals, Food, & Beverage","MIssouri State Capitol, Jefferson City, MO/Catered Lunch",$419.15 ,"PELOPIDAS, LLC "
David Michael,Jackson,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO, Catered Gates BBQ lunch",$165.00 ,"PELOPIDAS, LLC "
Kenny,Jackson,Feb-13,"HEALTH INSURANCE, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$212.68 ,MISSOURI STATE MEDICAL ASSOCIATION
Steve,Jackson,Apr-13,ENTIRE GENERAL ASSEMBLY,4/17/2013,"Meals, Food, & Beverage","Binder Park, Jeff City, MO/food",$125.00 ,JACKSON & ASSOCIATES
Aaron,Jeffries,Apr-13,"AGRICULTURE, FOOD PRODUCTION AND OUTDOOR RESOURCES - Assigned Bills",4/23/2013,"Meals, Food, & Beverage","Runge Nature Center, Combined Committee Diner & Informational Presentation",$42.88 ,MISSOURI DEPARTMENT OF CONSERVATION
Aaron,Jeffries,Apr-13,"APPROPRIATIONS - AGRICULTURE AND NATURAL RESOURCES, Standing",4/23/2013,"Meals, Food, & Beverage","Runge Nature Center, Combined Committee Dinner & Informational Presentation",$42.88 ,MISSOURI DEPARTMENT OF CONSERVATION
Aaron,Jeffries,Apr-13,"TOURISIM AND NATURAL RESOURCES, Standing",4/23/2013,"Meals, Food, & Beverage","Runge Nature Center, Combined Committee Dinner & Informational Presentation",$42.89 ,MISSOURI DEPARTMENT OF CONSERVATION
Greg N,Johnston,Feb-13,ENTIRE MISSOURI SENATE,2/4/2013,"Meals, Food, & Beverage","Missouri State Capitol, catered dinner",$125.43 ,"JOHNSTON & ASSOCIATES, INC."
Greg N,Johnston,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, catered food",$131.00 ,"JOHNSTON & ASSOCIATES, INC."
Greg N,Johnston,Apr-13,ENTIRE MISSOURI SENATE,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, catered lunch",$123.00 ,"JOHNSTON & ASSOCIATES, INC."
Benjamin W,Jones,Jan-13,ENTIRE GENERAL ASSEMBLY,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Meal",$132.05 ,UNION PACIFIC
Brad,Jones,Feb-13,"SMALL BUSINESS, Standing",2/20/2013,"Meals, Food, & Beverage","Lunch Missouri State Capitol-Jefferson City, MO",$189.12 ,NATIONAL FEDERATION OF INDEPENDENT BUSINESS
Sharon Geuea,Jones,Feb-13,SENATE MINORITY CAUCUS,2/6/2013,"Meals, Food, & Beverage",Dinner,$119.95 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Sharon Geuea,Jones,Feb-13,ENTIRE GENERAL ASSEMBLY,2/12/2013,"Meals, Food, & Beverage",Reception,$527.08 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Sharon Geuea,Jones,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage",Dinner,$250.00 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Sharon Geuea,Jones,May-13,ENTIRE GENERAL ASSEMBLY,5/1/2013,"Meals, Food, & Beverage",Gates Day,$165.00 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Peter Kaaloehukai,Kamakawiwoole Jr,Mar-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",3/1/2013,Printing & Publication,"Missouri State Capitol, Jefferson City, MO/Mailed printed copies of Written Testimony in support of HB 513",$16.00 ,HOME SCHOOL LEGAL DEFENSE ASSOCIATION
David,Kent,Mar-13,"FINANCIAL INSTITUTIONS, Standing",3/13/2013,"Meals, Food, & Beverage","Madison's Cafe, Jefferson City, MO.",$753.59 ,MISSOURI CREDIT UNION ASSOCIATION
David,Kent,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO - Sponsorhip of Shalonn 'Kiki' Curls Annual BBQ Luncheon.",$165.00 ,MISSOURI CREDIT UNION ASSOCIATION
Tracy,Kimberlin,Jan-13,ENTIRE GENERAL ASSEMBLY,1/23/2013,"Meals, Food, & Beverage",Springfield/Branson Regional Salute to Missouri Legislators,$818.28 ,"SPRINGFIELD CONVENTION & VISITORS BUREAU, INC."
Tracy,Kimberlin,Apr-13,ENTIRE GENERAL ASSEMBLY,4/24/2013,"Meals, Food, & Beverage",Springfield Metro Partnership Legislative Breakfast,$39.14 ,"SPRINGFIELD CONVENTION & VISITORS BUREAU, INC."
Paul K,Kincaid,Jan-13,ENTIRE GENERAL ASSEMBLY,1/23/2013,Other,"Springfield/Branson Regional Salute to Missouri Legislatiors at Capitol Plaza Hotel in Jefferson City, MO",$818.28 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Feb-13,ENTIRE GENERAL ASSEMBLY,2/27/2013,"Meals, Food, & Beverage","Springfield Metro Partnership Legislative Breakfast/Capitol Plaza Hotel/Jefferson City, MO",$61.18 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Apr-13,ENTIRE GENERAL ASSEMBLY,4/24/2013,"Meals, Food, & Beverage","Springfield Metro Partnership Legislative Breakfast, Capitol Plaza, Jefferson City, MO",$39.14 ,MISSOURI STATE UNIVERSITY
Tracy,King,Mar-13,ENTIRE MISSOURI SENATE,3/20/2013,"Meals, Food, & Beverage","Lutz BBQ, Jefferson City, MO/Sponsorship",$250.00 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,HOUSE MAJORITY CAUCUS,2/14/2013,Printing & Publication,"FedEx/Kinkos, Jefferson City, MO/Lincoln Days Reception",$60.92 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,SENATE MAJORITY CAUCUS,2/14/2013,Printing & Publication,"FedEx/Kinkos, Jefferson City, MO/Lincoln Days Reception",$13.42 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,HOUSE MAJORITY CAUCUS,2/15/2013,Other,"Renaissance Hotel, St. Louis, MO/Lincoln Days Reception","$3,294.30 ",MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,SENATE MAJORITY CAUCUS,2/15/2013,Other,"Renaissance Hotel, St. Louis, MO/Lincoln Days Reception",$725.28 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,HOUSE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Caucus Meeting",$49.25 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Feb-13,SENATE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Dinner",$209.00 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
