Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal
Sandy,Howard,Jan-13,,"MESSENGER, JEFFREY  - Representative",1/18/2013,"Meals, Food, & Beverage",Chamber Legislative Lunch,$20.00 ,SPRINGFIELD AREA CHAMBER OF COMMERCE
Sandy,Howard,Jan-13,,"ANDERSON, SONYA  - Representative",1/23/2013,"Meals, Food, & Beverage",Chamber Legislative Lunch,$20.00 ,SPRINGFIELD AREA CHAMBER OF COMMERCE
Rodney R,Hubbard,Jan-13,,"HOLSMAN, JASON  - Senator",1/16/2013,Entertainment,1 Ticket to MU vs. Georgia Basketball - Game (Hat/ Shirt) Columbia Mo,$50.00 ,SIETE LLC
Rodney R,Hubbard,Jan-13,,"MCKENNA, RYAN - Senator",1/16/2013,Entertainment,"1 ticket to MU vs Georgia Basketball Game (Hat/Shirt) in Columbia, Mo",$50.00 ,SIETE LLC
Bob,Jackson,Jan-13,,"HOLSMAN, JASON  - Senator",1/9/2013,"Meals, Food, & Beverage",Meal expense,$7.69 ,"CITY UTILITIES OF SPRINGFIELD, MO"
Bob,Jackson,Jan-13,"HOLSMAN, JASON  - Senator",Mrs. Holsman - Spouse or Child,1/9/2013,"Meals, Food, & Beverage",Meal expense,$7.68 ,"CITY UTILITIES OF SPRINGFIELD, MO"
David Michael,Jackson,Jan-13,"TORPEY, NOEL  - Representative",Stephanie Boeth - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",Pizza,$5.00 ,"PELOPIDAS, LLC "
David Michael,Jackson,Jan-13,"STREAM, RICK - Representative",David Willis - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",pizza,$5.00 ,"PELOPIDAS, LLC "
David Michael,Jackson,Jan-13,,"BARNES, JASON (JAY)  - Representative",1/28/2013,"Meals, Food, & Beverage",Dinner,$11.00 ,"PELOPIDAS, LLC "
David Michael,Jackson,Jan-13,,"CORNEJO, ROBERT  - Representative",1/22/2013,Entertainment,Mizzou Basketball Game,$40.00 ,"PELOPIDAS, LLC "
Steve,Jackson,Jan-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",1/9/2013,"Meals, Food, & Beverage",,$17.00 ,JACKSON & ASSOCIATES
Steve,Jackson,Jan-13,,"ELLINGTON, BRANDON - Representative",1/16/2013,"Meals, Food, & Beverage",,$6.50 ,JACKSON & ASSOCIATES
Steve,Jackson,Jan-13,,"HAAHR, ELIJAH  - Representative",1/22/2013,"Meals, Food, & Beverage",,$22.50 ,JACKSON & ASSOCIATES
Steve,Jackson,Jan-13,,"ENGLUND, VICKI LORENZ - Representative",1/22/2013,"Meals, Food, & Beverage",,$7.50 ,JACKSON & ASSOCIATES
Steve,Jackson,Jan-13,,"MILLER, ROCKY  - Representative",1/22/2013,"Meals, Food, & Beverage",,$6.50 ,JACKSON & ASSOCIATES
Steve,Jackson,Jan-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",1/23/2013,"Meals, Food, & Beverage",,$6.00 ,JACKSON & ASSOCIATES
Greg N,Johnston,Jan-13,,"HOLSMAN, JASON  - Senator",1/16/2013,Entertainment,College basketball game,$15.00 ,"JOHNSTON & ASSOCIATES, INC."
Greg N,Johnston,Jan-13,,"HOLSMAN, JASON  - Senator",1/16/2013,Gift,Shirt and cap,$35.00 ,"JOHNSTON & ASSOCIATES, INC."
Greg N,Johnston,Jan-13,,"MCKENNA, RYAN - Senator",1/16/2013,Entertainment,College basketball game,$15.00 ,"JOHNSTON & ASSOCIATES, INC."
Greg N,Johnston,Jan-13,,"MCKENNA, RYAN - Senator",1/16/2013,Gift,Shirt and cap,$35.00 ,"JOHNSTON & ASSOCIATES, INC."
Mike,Kearney,Jan-13,,"Hall, Jason  - Public Official",1/18/2013,"Meals, Food, & Beverage",,$9.42 ,"UNION ELECTRIC CO. DBA AMERENUE, AMEREN SERVICES, AMEREN CORP."
David,Kent,Jan-13,,"FRAME, MICHAEL - Representative",1/14/2013,"Meals, Food, & Beverage",Refreshments for inaugual celebration,$338.00 ,MISSOURI CREDIT UNION ASSOCIATION
David,Kent,Jan-13,,"CARPENTER, JOHN  - Representative",1/14/2013,"Meals, Food, & Beverage",Refreshments for inaugural event,$122.50 ,MISSOURI CREDIT UNION ASSOCIATION
Tracy,Kimberlin,Jan-13,,Sarah Parker Pauley - Public Official,1/23/2013,"Meals, Food, & Beverage",Springfield/Branson Regional Salute to Missouri Legislators,$4.55 ,"SPRINGFIELD CONVENTION & VISITORS BUREAU, INC."
Tracy,Kimberlin,Jan-13,,"HOUGH, LINCOLN  - Representative",1/11/2013,"Meals, Food, & Beverage",Lunch at Tower Club,$35.93 ,"SPRINGFIELD CONVENTION & VISITORS BUREAU, INC."
Tracy,Kimberlin,Jan-13,,"NORR, CHARLIE - Representative",1/11/2013,"Meals, Food, & Beverage",Lunch at the Tower Club,$35.93 ,"SPRINGFIELD CONVENTION & VISITORS BUREAU, INC."
Paul K,Kincaid,Jan-13,,"ELMER, KEVIN  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (3 tickets/vouchers),$93.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"ROWLAND, LYLE  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets/vouchers),$62.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"FRANKLIN, DIANE  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets/vouchers),$62.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"FRAKER, LYNDALL  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (1 ticket/voucher),$31.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"MORRIS, LYNN  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets/vouchers),$62.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"SATER, DAVID  - Senator",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets),$34.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"ROSS, ROBERT  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets/vouchers),$62.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"MESSENGER, JEFFREY  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (1 ticket/voucher),$31.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"DUGGER, TONY - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (1 ticket/voucher),$31.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"AUSTIN, KEVIN  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (4 tickets),$68.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,Director-DNR - Public Official,Sarah Parker Pauley - Employee or Staff,1/23/2013,Other,"Springfield/Branson Regional Salute to Missouri Legislators at Capitol Plaza Hotel Jefferson City, MO",$4.55 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"KELLEY, MIKE  - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (3 tickets/vouchers),$93.00 ,MISSOURI STATE UNIVERSITY
Paul K,Kincaid,Jan-13,,"NORR, CHARLIE - Representative",1/27/2013,Other,Annual Salute to Missouri Governmental Leaders in JQH Area at Missouri State University (2 tickets/vouchers),$62.00 ,MISSOURI STATE UNIVERSITY
Tracy,King,Jan-13,,"RUPP, SCOTT - Senator",1/28/2013,"Meals, Food, & Beverage",,$35.98 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Jan-13,,"RUPP, SCOTT - Senator",1/11/2013,Gift,,$324.00 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Jan-13,Missouri Department of Elementary and Secondary Education - Public Official,Dr. Chris Nicastro - Employee or Staff,1/18/2013,"Meals, Food, & Beverage",,$11.61 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Jan-13,"RUPP, SCOTT - Senator",Bev Cain - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",,$27.98 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
Tracy,King,Jan-13,"RUPP, SCOTT - Senator",Rachel Hassani - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",,$25.66 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY
David J.,Klarich,Jan-13,,"HAAHR, ELIJAH  - Representative",1/30/2013,"Meals, Food, & Beverage",,$15.42 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
David J.,Klarich,Jan-13,,"CARPENTER, JOHN  - Representative",1/30/2013,"Meals, Food, & Beverage",,$15.42 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
David J.,Klarich,Jan-13,,"HAAHR, ELIJAH  - Representative",1/29/2013,"Meals, Food, & Beverage",,$7.25 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
David J.,Klarich,Jan-13,,"CORNEJO, ROBERT  - Representative",1/15/2013,"Meals, Food, & Beverage",,$10.00 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
David J.,Klarich,Jan-13,,"WALSH, GINA  - Senator",1/14/2013,"Meals, Food, & Beverage",Inauguration,$162.60 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Joseph V,Knodell,Jan-13,,"COOKSON, STEVE  - Representative",1/2/2013,"Meals, Food, & Beverage",Lunch,$7.28 ,MISSOURI EDUCATION REFORM COUNCIL
Joseph V,Knodell,Jan-13,,"COOKSON, STEVE  - Representative",1/8/2013,"Meals, Food, & Beverage",Lunch,$4.50 ,MISSOURI EDUCATION REFORM COUNCIL
Joseph V,Knodell,Jan-13,"SMITH, JASON - Representative",Ryan Hart - Employee or Staff,1/17/2013,"Meals, Food, & Beverage",Dinner,$29.37 ,MISSOURI EDUCATION REFORM COUNCIL
Ewell,Lawson,Jan-13,,"LEVOTA, PAUL  - Senator",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES
Ewell,Lawson,Jan-13,,"ANDERS, IRA  - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES
Ewell,Lawson,Jan-13,,"MAYFIELD, JOHN  - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES
Ewell,Lawson,Jan-13,,"MCDONALD, TOM - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES
Peter S,Levi,Jan-13,,"DAVIS, DICK - Local Government Official",1/18/2013,"Meals, Food, & Beverage",Lunch,$19.04 ,POLSINELLI SHUGHART PC
Peter S,Levi,Jan-13,Jackson County Delegation - Public Official,Calvin Williford - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Lunch,$26.42 ,POLSINELLI SHUGHART PC
Peter S,Levi,Jan-13,Jackson County Delegation - Public Official,Fred Neimann - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Lunch,$26.42 ,POLSINELLI SHUGHART PC
Peter S,Levi,Jan-13,Jackson County Delegation - Public Official,Jeph BurroughsScanlon - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Lunch,$26.42 ,POLSINELLI SHUGHART PC
Bennie,Lewis,Jan-13,,"CURLS, SHALONN (KIKI) - Senator",1/14/2013,"Meals, Food, & Beverage",Reception - Refreshments Madison's,$200.00 ,CITY OF KANSAS CITY
Samuel G,Licklider,Jan-13,,"HUBBARD, PENNY V.  - Representative",1/11/2013,"Meals, Food, & Beverage",,$204.92 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,,"NASHEED, JAMILAH  - Senator",1/14/2013,"Meals, Food, & Beverage",,$121.95 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,,"KRATKY, MICHELE - Representative",1/8/2013,"Meals, Food, & Beverage",,$149.94 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,,"HUBBARD, PENNY V.  - Representative",1/7/2013,"Meals, Food, & Beverage",,$151.57 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"KOLKMEYER, GLEN  - Representative",Racheal Herndon - Employee or Staff,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"BURNS, BOB - Representative",Jason Schuhe - Employee or Staff,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"NETH, MYRON  - Representative",Scott O'Donnell - Employee or Staff,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,,"MUNZLINGER, BRIAN - Senator",1/8/2013,"Meals, Food, & Beverage",,$173.44 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"NEELY, JAMES  - Representative",Chris Dinkins - Employee or Staff,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"BURNS, BOB - Representative",Diane Burns - Spouse or Child,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Samuel G,Licklider,Jan-13,"MORRIS, LYNN  - Representative",Anne Vogle - Employee or Staff,1/15/2013,"Meals, Food, & Beverage","Capitol Plaza Hotel, Jefferson City, MO/Reception",$46.29 ,MISSOURI ASSOCIATION OF REALTORS
Chris,Liese,Jan-13,,"MOLENDORP, CHRIS - Representative",1/11/2013,"Meals, Food, & Beverage",,$132.86 ,MISSOURI ASSOCIATION OF INSURANCE AGENTS
Chris,Liese,Jan-13,,"WIELAND, PAUL  - Representative",1/12/2013,"Meals, Food, & Beverage",,$103.99 ,MISSOURI ASSOCIATION OF INSURANCE AGENTS
Chris,Liese,Jan-13,,"KEAVENY, JOSEPH (JOE) - Senator",1/23/2013,"Meals, Food, & Beverage",,$37.43 ,MISSOURI ASSOCIATION OF INSURANCE AGENTS
J Scott,Lindley,Jan-13,,"TORPEY, NOEL  - Representative",1/14/2013,Entertainment,Mu basketball game,$40.00 ,CONSUMER FUNERAL ASSURANCE
Michael,Louis,Jan-13,,"WALSH, GINA  - Senator",1/8/2013,"Meals, Food, & Beverage",soda and water for office,$119.54 ,MISSOURI AFL-CIO
J Scott,Marrs,Jan-13,"Director, DNR - Public Official",Sarah Parker Pauley  - Employee or Staff,1/23/2013,"Meals, Food, & Beverage","Springfield Branson Salute, Capital  Plaza ",$4.55 ,SPRINGFIELD PUBLIC SCHOOLS
J Scott,Marrs,Jan-13,Director DNR - Public Official,Sarah Parker Pauley  - Employee or Staff,1/23/2013,"Meals, Food, & Beverage","Springfield Branson Salute, Capital Plaza ",$4.55 ,CITY OF SPRINGFIELD
Josh,McCarroll,Jan-13,,"CURLS, SHALONN (KIKI) - Senator",1/14/2013,"Meals, Food, & Beverage",Drinks for office,$114.13 ,AFSCME COUNCIL 72
Josh,McCarroll,Jan-13,,"LEVOTA, PAUL  - Senator",1/8/2013,"Meals, Food, & Beverage",Drinks for office,$64.51 ,AFSCME COUNCIL 72
Josh,McCarroll,Jan-13,,"FRAME, MICHAEL - Representative",1/14/2013,"Meals, Food, & Beverage",Food for Office,$74.33 ,AFSCME COUNCIL 72
Arthur Kyle,McClure,Jan-13,,"Sarah Parker Pauley, Director-DNR - Public Official",1/23/2013,"Meals, Food, & Beverage",Springfield/Branson Regional Salute to Missouri Legislators,$4.55 ,CITY UTILITIES OF SPRINGFIELD
David,McCracken,Jan-13,Senate Staff - Public Official,Dave Bailey - Employee or Staff,1/28/2013,"Meals, Food, & Beverage",,$4.47 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/31/2013,"Meals, Food, & Beverage",,$8.00 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,,"ENGLUND, VICKI LORENZ - Representative",1/30/2013,"Meals, Food, & Beverage",,$6.66 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Mark Tucker - Employee or Staff,1/30/2013,"Meals, Food, & Beverage",,$11.90 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",1/29/2013,"Meals, Food, & Beverage",,$12.93 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$13.00 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",,$7.50 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Mark Tucker - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",,$7.50 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,,"KRATKY, MICHELE - Representative",1/15/2013,"Meals, Food, & Beverage",,$8.50 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/15/2013,"Meals, Food, & Beverage",,$8.50 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/24/2013,"Meals, Food, & Beverage",,$6.67 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/24/2013,"Meals, Food, & Beverage",,$29.50 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/24/2013,"Meals, Food, & Beverage",,$7.00 ,"FLOTRON & MCINTOSH, LLC"
David,McCracken,Jan-13,Senate Majority Caucus Staff - Public Official,Kit Crancer - Employee or Staff,1/15/2013,"Meals, Food, & Beverage",,$10.00 ,"FLOTRON & MCINTOSH, LLC"
Christopher P.,Moody,Jan-13,,"SATER, DAVID  - Senator",1/13/2013,"Meals, Food, & Beverage",soda and water for office,$39.38 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
Christopher P.,Moody,Jan-13,"LAGER, BRAD - Senator",Katie Reichard - Employee or Staff,1/7/2013,"Meals, Food, & Beverage","Jelly beans, soda, M&Ms for office, wine for inauguration",$211.11 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"LAFAVER, JEREMY  - Representative",1/14/2013,"Meals, Food, & Beverage",food for inaugural,$100.00 ,TRUMAN MEDICAL CENTER CHARITABLE FOUNDATION
James R,Moody,Jan-13,,"STREAM, RICK - Representative",1/14/2013,"Meals, Food, & Beverage",food for inaugural,$174.52 ,TRUMAN MEDICAL CENTER CHARITABLE FOUNDATION
James R,Moody,Jan-13,"SILVEY, RYAN  - Senator",Ryan Langemach - Employee or Staff,1/22/2013,"Meals, Food, & Beverage",lunch from Jimmy Johns,$11.00 ,AETNA
James R,Moody,Jan-13,,"SILVEY, RYAN  - Senator",1/14/2013,"Meals, Food, & Beverage",lunch from HyVee,$72.79 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"SILVEY, RYAN  - Senator",1/9/2013,"Meals, Food, & Beverage",dinner from HyVee,$70.63 ,TRUMAN MEDICAL CENTER CHARITABLE FOUNDATION
James R,Moody,Jan-13,,"SILVEY, RYAN  - Senator",1/9/2013,"Meals, Food, & Beverage",food for inaugural,$204.72 ,AETNA
James R,Moody,Jan-13,,"SILVEY, RYAN  - Senator",1/22/2013,"Meals, Food, & Beverage",lunch from Jimmy Johns,$11.00 ,AETNA
James R,Moody,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/22/2013,"Meals, Food, & Beverage",lunch from Jimmy Johns,$11.00 ,AETNA
James R,Moody,Jan-13,,"MIMS, BONNAYE  - Representative",1/28/2013,"Meals, Food, & Beverage",dinner at Fuji,$35.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"SMITH, CLEM  - Representative",1/28/2013,"Meals, Food, & Beverage",dinner at Fuji,$35.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"GARDNER, KIMBERLY  - Representative",1/28/2013,"Meals, Food, & Beverage",dinner at Fuji,$35.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"MONTECILLO, GENISE  - Representative",1/28/2013,"Meals, Food, & Beverage",dinner at Fuji,$35.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"ELLINGTON, BRANDON - Representative",1/28/2013,"Meals, Food, & Beverage",dinner at Fuji,$35.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"KEENEY, SHELLEY (WHITE) - Representative",1/8/2013,"Meals, Food, & Beverage",beverage,$10.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"REHDER, HOLLY  - Representative",1/8/2013,"Meals, Food, & Beverage",beverage,$10.00 ,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
James R,Moody,Jan-13,,"PEARCE, DAVID - Senator",1/7/2013,"Meals, Food, & Beverage",breakfast from Cafe Via Roma,$87.87 ,AETNA
Richard W,Moore,Jan-13,,"JONES, CALEB  - Representative",1/26/2013,"Meals, Food, & Beverage",,$9.50 ,CENTURYLINK
Zora,Mulligan,Jan-13,,"COLONA, MIKE - Representative",1/16/2013,"Meals, Food, & Beverage",Legislative Breakfast,$19.14 ,MISSOURI COMMUNITY COLLEGE ASSOCIATION
Zora,Mulligan,Jan-13,,"HAAHR, ELIJAH  - Representative",1/16/2013,"Meals, Food, & Beverage",Legislative Breakfast,$19.14 ,MISSOURI COMMUNITY COLLEGE ASSOCIATION
Zora,Mulligan,Jan-13,,"LOVE, WARREN  - Representative",1/16/2013,"Meals, Food, & Beverage",Legislative Breakfast,$19.14 ,MISSOURI COMMUNITY COLLEGE ASSOCIATION
Steve,Murray,Jan-13,,"ROORDA, JEFF - Representative",1/14/2013,"Meals, Food, & Beverage",Light snacks for Inaugural activity,$250.00 ,MISSOURI AMERICAN WATER
Ross M,Nichols,Jan-13,,"HINSON, DAVE - Representative",1/29/2013,"Meals, Food, & Beverage",,$59.05 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"RICHARD, RON  - Senator",Dusty Schieders - Employee or Staff,1/25/2013,"Meals, Food, & Beverage",,$9.55 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"HOUGH, LINCOLN  - Representative",1/29/2013,"Meals, Food, & Beverage",,$59.05 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,House General Counsel - Public Official,Alex Curchin - Employee or Staff,1/25/2013,"Meals, Food, & Beverage",,$9.55 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"DIEHL, JOHN J JR - Representative",Joe Lakin - Employee or Staff,1/25/2013,"Meals, Food, & Beverage",,$9.55 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"HINSON, DAVE - Representative",1/9/2013,"Meals, Food, & Beverage",,$6.38 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"HOUGH, LINCOLN  - Representative",1/9/2013,"Meals, Food, & Beverage",,$6.38 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$6.38 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"SILVEY, RYAN  - Senator",1/10/2013,"Meals, Food, & Beverage",,$12.39 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"SILVEY, RYAN  - Senator",Angela Silvey - Spouse or Child,1/10/2013,"Meals, Food, & Beverage",,$12.39 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",,$12.39 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"SILVEY, RYAN  - Senator",1/7/2013,"Meals, Food, & Beverage",,$152.07 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"FLANIGAN, TOM - Representative",1/7/2013,"Meals, Food, & Beverage",,$44.64 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,,"ALLEN, SUE - Representative",1/7/2013,"Meals, Food, & Beverage",,$44.64 ,MISSOURI TRUCKING ASSOCIATION
Ross M,Nichols,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/25/2013,"Meals, Food, & Beverage",,$9.55 ,MISSOURI TRUCKING ASSOCIATION
Daniel,O`Neill,Jan-13,,"LAFAVER, JEREMY  - Representative",1/17/2013,"Meals, Food, & Beverage",food and beverage,$12.93 ,MISSOURI PRIMARY CARE ASSOCIATION
