Lob F Name,Lob L Name,Report,Group,Date,Type,Description,Cost,Principal,Amend Reason,Amend Grp ID,If Amended,Grp ID
Kathryn Ann,Harness,May-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",5/1/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO, catered luncheon",$400.65 ,AMERICAN INSTITUTE OF ARCHITECTS OF MISSOURI,NULL,0,Not Amended,6688
James,Harris,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage",Sponsorship of catering from Gates BBQ for lunch.,$165.00 ,"The J Harris Company, L.L.C.",NULL,0,Not Amended,6604
Michael D,Harrold,Apr-13,ENTIRE GENERAL ASSEMBLY,4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Lunch and Breakfast for ESI MO Employee Day 4/9/13","$6,423.44 ","EXPRESS SCRIPTS, INC.",NULL,0,Not Amended,6433
Michael D,Harrold,Apr-13,ENTIRE MISSOURI SENATE,4/8/2013,"Meals, Food, & Beverage","Jeff City, MO/Catered dinner at Capitol City CORK & Provisions for ESI Employee Day 4/8/2013","$1,472.37 ","EXPRESS SCRIPTS, INC.",NULL,0,Not Amended,6435
Denise L.,Hasty,Jan-13,ENTIRE GENERAL ASSEMBLY,1/30/2013,"Meals, Food, & Beverage",Catered Breakfast,$382.80 ,ASSOCIATED GENERAL CONTRACTORS OF ST. LOUIS,NULL,0,Not Amended,5453
Shanon M,Hawk,Jan-13,HOUSE MAJORITY CAUCUS,1/28/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Reception",$298.94 ,MISSOURI SOCIETY OF EYE PHYSICIANS AND SURGEONS,NULL,0,Not Amended,5336
Shanon M,Hawk,Apr-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",4/24/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO; catered luncheon",$352.63 ,MISSOURI SOCIETY OF EYE PHYSICIANS AND SURGEONS,NULL,0,Not Amended,6178
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/10/2013,"Meals, Food, & Beverage","MO State Capitol, Water for Inauguration",$100.54 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5320
Brent,Hemphill,Jan-13,ENTIRE MISSOURI SENATE,1/9/2013,"Meals, Food, & Beverage",MO Senate Opening Day Lunch,$500.00 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5321
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/22/2013,"Meals, Food, & Beverage","Missouri State Capitol, Lunch ",$177.48 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5322
Brent,Hemphill,Jan-13,"LOCAL GOVERNMENT, Standing",1/30/2013,"Meals, Food, & Beverage","Committee Dinner at 229 Madison St. Jefferson City, MO ",$210.00 ,MISSOURI AMBULANCE ASSOCIATION,NULL,0,Not Amended,5323
Brent,Hemphill,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage",Lunch at MO State Capitol ,$283.54 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5324
Brent,Hemphill,Jan-13,"EMERGING ISSUES IN AGRICULTURE, Standing",1/23/2013,"Meals, Food, & Beverage",Committee Breakfast at MO State Capitol ,$109.34 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5326
Brent,Hemphill,Feb-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",2/5/2013,"Meals, Food, & Beverage",Breakfast at MO State Capitol ,$172.36 ,PORT AUTHORITY OF KANSAS CITY,NULL,0,Not Amended,5550
Brent,Hemphill,Feb-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",2/19/2013,"Meals, Food, & Beverage",Breakfast at MO State Capitol ,$193.31 ,PORT AUTHORITY OF KANSAS CITY,NULL,0,Not Amended,5551
Brent,Hemphill,Feb-13,"ELEMENTARY AND SECONDARY EDUCATION, Standing",2/19/2013,"Meals, Food, & Beverage","Dinner at 229 Madison St. Jefferson City, MO",$210.00 ,CONNECTIONS ACADEMY,NULL,0,Not Amended,5552
Brent,Hemphill,Feb-13,ENTIRE MISSOURI SENATE,2/14/2013,"Meals, Food, & Beverage",Chai Tea Lattes once a week for the month,$299.67 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5553
Brent,Hemphill,Feb-13,"AGRICULTURE POLICY, Standing",2/11/2013,"Meals, Food, & Beverage","Dinner at 229 Madison St. Jefferson City, MO",$274.28 ,MISSOURI PORK ASSOCIATION,NULL,0,Not Amended,5554
Brent,Hemphill,Feb-13,ENTIRE MISSOURI SENATE,2/26/2013,"Meals, Food, & Beverage",Coffee from Cafe Via Roma for February ,$185.96 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5555
Brent,Hemphill,Feb-13,"WAYS AND MEANS, Standing",2/19/2013,"Meals, Food, & Beverage",Dinner at Alexandro's ,$122.43 ,MISSOURI PROPANE GAS ASSOCIATION,NULL,0,Not Amended,5556
Brent,Hemphill,Feb-13,ENTIRE MISSOURI HOUSE,2/5/2013,"Meals, Food, & Beverage","Bagels for the month of February, Once per week",$191.68 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5557
Brent,Hemphill,Feb-13,HOUSE MAJORITY CAUCUS,2/19/2013,"Meals, Food, & Beverage",Beverages from Jefferson City Coca Cola ,$100.54 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5574
Brent,Hemphill,Feb-13,ENTIRE GENERAL ASSEMBLY,3/6/2013,"Meals, Food, & Beverage",Taste of the Rotunda ,"$3,598.42 ",MISSOURI RESTAURANT ASSOCIATION,NULL,0,Not Amended,5584
Brent,Hemphill,Feb-13,"UTILITIES, Standing",2/27/2013,"Meals, Food, & Beverage",Dinner at Jefferson City Country Club ,$551.46 ,MISSOURI PROPANE GAS ASSOCIATION,NULL,0,Not Amended,5585
Brent,Hemphill,Mar-13,"AGRI-BUSINESS, Standing",3/12/2013,"Meals, Food, & Beverage",MO State Capitol - Breakfast ,$193.91 ,MISSOURI PORK ASSOCIATION,NULL,0,Not Amended,5895
Brent,Hemphill,Mar-13,"AGRICULTURE, FOOD PRODUCTION AND OUTDOOR RESOURCES - Assigned Bills",3/13/2013,"Meals, Food, & Beverage",Dinner at MO State Capitol ,$170.43 ,MISSOURI PORK ASSOCIATION,NULL,0,Not Amended,5896
Brent,Hemphill,Mar-13,"LOCAL GOVERNMENT, Standing",3/12/2013,"Meals, Food, & Beverage",Breakfast at MO State Capitol ,$180.98 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5897
Brent,Hemphill,Mar-13,ENTIRE GENERAL ASSEMBLY,3/12/2013,"Meals, Food, & Beverage",Lobby Day Breakfast at MO State Capitol ,$712.60 ,MISSOURI AMBULANCE ASSOCIATION,NULL,0,Not Amended,5898
Brent,Hemphill,Mar-13,"BUDGET, Standing",3/7/2013,"Meals, Food, & Beverage",Shakes from Central Dairy ,$135.00 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5899
Brent,Hemphill,Mar-13,ENTIRE MISSOURI SENATE,3/11/2013,"Meals, Food, & Beverage",Senate Movie Night Food ,$207.70 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,5900
Brent,Hemphill,Mar-13,"UTILITIES, Standing",3/5/2013,"Meals, Food, & Beverage",Meal at Jefferson City Country Club ,"$1,243.20 ",NORANDA ALUMINUM,NULL,0,Not Amended,5901
Brent,Hemphill,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage",Food for Missouri Senate at Missouri State Capitol,$125.00 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,6160
Brent,Hemphill,Apr-13,ENTIRE MISSOURI SENATE,4/18/2013,"Meals, Food, & Beverage",BBQ Lunch at Missouri State Capitol ,$553.29 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,6164
Brent,Hemphill,Apr-13,ENTIRE GENERAL ASSEMBLY,4/30/2013,"Meals, Food, & Beverage",BBQ Lunch at Missouri State Capitol ,$400.00 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,6166
Brent,Hemphill,Apr-13,HOUSE MAJORITY CAUCUS,4/15/2013,"Meals, Food, & Beverage",Dinner at Missouri State Capitol ,$323.49 ,CONNECTIONS ACADEMY,NULL,0,Not Amended,6167
Brent,Hemphill,Apr-13,ENTIRE MISSOURI HOUSE,4/2/2013,"Meals, Food, & Beverage",Dinner at Missouri State Capitol,$472.50 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,6169
Brent,Hemphill,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage",Gates BBQ Lunch at MO State Capitol ,$165.00 ,BRENT HEMPHILL & ASSOCIATES,NULL,0,Not Amended,6493
Datra J,Herzog,Mar-13,HOUSE MAJORITY CAUCUS,3/6/2013,"Meals, Food, & Beverage",Appetizers for 50 guest,$584.55 ,"HERZOG & SCOBEY, LLC",NULL,0,Not Amended,6013
Harry G,Hill,Jan-13,"CORRECTIONS, Standing",1/23/2013,"Meals, Food, & Beverage",Breakfast Catered,$128.62 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5299
Harry G,Hill,Feb-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",2/8/2013,"Meals, Food, & Beverage",Food and drink delivered to committee hearing,$93.16 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,5620
Harry G,Hill,Feb-13,"GENERAL LAWS, Standing",2/19/2013,"Meals, Food, & Beverage",Food and drinks delivered to committee hearing,$215.45 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5621
Harry G,Hill,Feb-13,"CORRECTIONS, Standing",2/27/2013,"Meals, Food, & Beverage",Food and drink deliver to committee hearing,$113.00 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5622
Harry G,Hill,Mar-13,"HIGHER EDUCATION, Standing",3/12/2013,"Meals, Food, & Beverage","Missouri Capitol, catered luncheon",$124.88 ,TRUMAN STATE UNIVERSITY DEVELOPMENT FOUNDATION,NULL,0,Not Amended,5888
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/6/2013,"Meals, Food, & Beverage",Coffee for Senate,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5889
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/13/2013,"Meals, Food, & Beverage",Coffee delivered,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5890
Harry G,Hill,Mar-13,ENTIRE MISSOURI SENATE,3/27/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,5891
Harry G,Hill,Mar-13,"AGRICULTURE POLICY, Standing",3/26/2013,"Meals, Food, & Beverage",Caterred Luncheon,$175.00 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,5892
Harry G,Hill,Feb-13,ENTIRE MISSOURI SENATE,2/20/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,HARRY HILL,NULL,0,Not Amended,5893
Harry G,Hill,Feb-13,ENTIRE MISSOURI SENATE,2/27/2013,"Meals, Food, & Beverage",Coffee Delivered,$31.98 ,HARRY HILL,NULL,0,Not Amended,5894
Harry G,Hill,Jan-13,ENTIRE GENERAL ASSEMBLY,1/24/2013,"Meals, Food, & Beverage",Breakfast for members of House and Senate in the state Capitol,$222.18 ,HARRY HILL,NULL,0,Not Amended,5997
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,6179
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,6180
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/17/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,6181
Harry G,Hill,Apr-13,ENTIRE MISSOURI SENATE,4/24/2013,"Meals, Food, & Beverage",Coffee for Senate and staff,$31.96 ,MISSOURI CORRECTIONS OFFICERS ASSOCIATION,NULL,0,Not Amended,6182
Harry G,Hill,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage",Meals delivered by Zesto (shared expense),$172.63 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,6183
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/1/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,6495
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/8/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,6496
Harry G,Hill,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",Coffee for Senate,$25.98 ,MISSOURI RURAL WATER ASSOCIATION,NULL,0,Not Amended,6498
Jessica,Hodge,Jan-13,"INSURANCE POLICY, Standing",1/24/2013,"Meals, Food, & Beverage",Beverages for the committee,$64.26 ,"HODGE CONSULTING, LLC",NULL,0,Not Amended,5484
Jessica,Hodge,Feb-13,ENTIRE MISSOURI SENATE,2/4/2013,"Meals, Food, & Beverage",Movie night with Senator Nieves,$76.77 ,"HODGE CONSULTING, LLC",NULL,0,Not Amended,5793
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,LOCKTON INC.,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.56 ,TREANOR ARCHITECTS P.A.,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"HY-VEE, INC.",NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"FAIRPAY SOLUTIONS, INC.",NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,PIPER JAFFRAY,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,THE UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,"ENTERPRISE HOLDINGS, INC",NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,JE DUNN CONSTRUCTION ,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,MISSOURI CHAMBER OF COMMERCE AND INDUSTRY,NULL,0,Not Amended,6606
Tami,Holliday,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",Catered lunch to the capitol for entire House.,$4.60 ,TRANSYSTEMS,NULL,0,Not Amended,6606
Leslie,Holloway,Feb-13,ENTIRE MISSOURI SENATE,2/12/2013,"Meals, Food, & Beverage",Sen. Rupp's Office,$185.96 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,5681
Leslie,Holloway,Feb-13,"AGRI-BUSINESS, Standing",2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, HR 4",$193.91 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,5682
Leslie,Holloway,Feb-13,"EMERGING ISSUES IN AGRICULTURE, Standing",2/6/2013,"Meals, Food, & Beverage","Missouri State Capitol, HR 4, Jefferson City, MO/Catered Breakfast",$117.15 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,5684
Leslie,Holloway,Feb-13,ENTIRE GENERAL ASSEMBLY,2/25/2013,"Meals, Food, & Beverage",MO Farm Bureau CC/LB Banquet,"$1,808.00 ",MISSOURI FARM BUREAU,NULL,0,Not Amended,5703
Leslie,Holloway,Apr-13,"AGRICULTURE POLICY, Standing",4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City/Catered Luncheon",$121.73 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,6122
Leslie,Holloway,Apr-13,"AGRI-BUSINESS, Standing",4/9/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Buffet Breakfast",$155.12 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,6124
Leslie,Holloway,May-13,ENTIRE MISSOURI HOUSE,5/16/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered Luncheon",$159.09 ,MISSOURI FARM BUREAU,NULL,0,Not Amended,6534
Bruce Wayne,Holt,Mar-13,HOUSE MINORITY CAUCUS,3/13/2013,"Meals, Food, & Beverage",Bones  Banquet Hall/  Reception/ Hors Doeuvres,$151.40 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,NULL,0,Not Amended,5870
Bruce Wayne,Holt,Mar-13,SENATE MINORITY CAUCUS,3/13/2013,"Meals, Food, & Beverage","Bones Banquet Center Jefferson City ,Mo/ Hors Doeurves",$151.40 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,NULL,0,Not Amended,5871
Bruce Wayne,Holt,Apr-13,HOUSE MAJORITY CAUCUS,4/11/2013,"Meals, Food, & Beverage",Missouri State Capitol Jefferson City Mo. House of Representatives / catered breakfast,$414.77 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,NULL,0,Not Amended,6116
Bruce Wayne,Holt,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol Jefferson City, Mo. / Specialty coffee service",$185.96 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,NULL,0,Not Amended,6117
Bruce Wayne,Holt,May-13,HOUSE MINORITY CAUCUS,5/8/2013,"Meals, Food, & Beverage","Missouri State Capitol.Jefferson City ,Missouri/catered breakfast",$522.61 ,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,NULL,0,Not Amended,6487
Caroline,Hoover,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Senate Crab Boil,$220.68 ,KANSAS CITY POWER & LIGHT,NULL,0,Not Amended,6184
Caroline,Hoover,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/ Catered Luncheon- Gates BBQ",$165.00 ,KANSAS CITY POWER & LIGHT,NULL,0,Not Amended,6618
Caroline,Hoover,May-13,ENTIRE MISSOURI HOUSE,5/17/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City/ Catered Luncheon",$200.00 ,KANSAS CITY POWER & LIGHT,NULL,0,Not Amended,6619
Sandy,Howard,Jan-13,ENTIRE GENERAL ASSEMBLY,1/23/2013,"Meals, Food, & Beverage",Salute to Legislators Reception,$818.28 ,SPRINGFIELD AREA CHAMBER OF COMMERCE,NULL,0,Not Amended,5486
Sandy,Howard,Feb-13,ENTIRE GENERAL ASSEMBLY,2/27/2013,"Meals, Food, & Beverage",SMP Breakfast @ Capitol Plaza,$61.18 ,SPRINGFIELD AREA CHAMBER OF COMMERCE,NULL,0,Not Amended,5715
Sandy,Howard,Apr-13,ENTIRE GENERAL ASSEMBLY,4/24/2013,"Meals, Food, & Beverage",SMP Breakfast,$39.14 ,SPRINGFIELD AREA CHAMBER OF COMMERCE,NULL,0,Not Amended,6176
Jeff,Howell,Feb-13,ENTIRE MISSOURI SENATE,2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Luncheon",$339.38 ,Missouri State Medical Association,NULL,0,Not Amended,5572
Jeff,Howell,Feb-13,"PROFESSIONAL REGISTRATION AND LICENSING, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$373.41 ,Missouri State Medical Association,NULL,0,Not Amended,5573
Jeff,Howell,Mar-13,"JUDICIARY, Standing",3/4/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered dinner",$200.00 ,Missouri State Medical Association,NULL,0,Not Amended,5833
Jeff,Howell,Mar-13,"HEALTH CARE POLICY, Standing",3/5/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City, MO/Catered Luncheon",$173.71 ,Missouri State Medical Association,NULL,0,Not Amended,5834
Jeff,Howell,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Luncheon",$422.63 ,Missouri State Medical Association,NULL,0,Not Amended,6351
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association,NULL,0,Not Amended,6352
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/10/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association,NULL,0,Not Amended,6353
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/17/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Beverages",$74.92 ,Missouri State Medical Association,NULL,0,Not Amended,6354
Jeff,Howell,Apr-13,ENTIRE MISSOURI SENATE,4/24/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Beverages",$74.91 ,Missouri State Medical Association,NULL,0,Not Amended,6355
Jeff,Howell,Apr-13,"HEALTH CARE POLICY, Standing",4/17/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City,MO/Catered Luncheon",$161.05 ,Missouri State Medical Association,NULL,0,Not Amended,6356
Jeff,Howell,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Catered Meal/Missouri State Capitol, Jefferson City, MO",$165.00 ,Missouri State Medical Association,NULL,0,Not Amended,6554
Jeff,Howell,May-13,ENTIRE MISSOURI SENATE,5/9/2013,"Meals, Food, & Beverage","Catered Meal/Missouri State Capitol, Jefferson City, MO",$309.93 ,Missouri State Medical Association,NULL,0,Not Amended,6557
Rodney R,Hubbard,May-13,ENTIRE MISSOURI SENATE,5/13/2013,"Meals, Food, & Beverage","Missouri State Capitol  Jefferson City, Mo  (Senate Movie Night)",$259.10 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE,NULL,0,Not Amended,6698
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$50.00 ,MISSOURI HUMANITIES COUNCIL,NULL,0,Not Amended,5452
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$61.00 ,THE BOEING COMPANY,NULL,0,Not Amended,5452
Kyna,Iman,Jan-13,"APPROPRIATIONS - REVENUE, TRANSPORTATION, AND ECONOMIC DEVELOPMENT, Standing",1/22/2013,"Meals, Food, & Beverage",Breakfast at Capitol,$50.00 ,MISSOURI CITIZENS FOR THE ARTS,NULL,0,Not Amended,5452
Kyna,Iman,Feb-13,ENTIRE GENERAL ASSEMBLY,2/11/2013,"Meals, Food, & Beverage",Missouri State Capitol,$120.00 ,MID-AMERICA RETAIL FOOD JOINT LABOR MANAGEMENT COMMITTEE,NULL,0,Not Amended,5737
Kyna,Iman,Feb-13,"VETERANS, Standing",2/12/2013,"Meals, Food, & Beverage",breakfast,$76.00 ,MISSOURI SOUTHERN STATE UNIVERSITY,NULL,0,Not Amended,5738
Kyna,Iman,Jan-13,ENTIRE GENERAL ASSEMBLY,1/28/2013,"Meals, Food, & Beverage",Missouri State Capitol reception,$260.00 ,MISSOURI SOUTHERN STATE UNIVERSITY,NULL,0,Not Amended,5754
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/5/2013,"Meals, Food, & Beverage",dinner,$124.00 ,CREVE COEUR FIRE PROTECTION DISTRICT,NULL,0,Not Amended,6093
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/12/2013,"Meals, Food, & Beverage",ice cream,$86.00 ,MISSOURI SOUTHERN STATE UNIVERSITY,NULL,0,Not Amended,6094
Kyna,Iman,Mar-13,ENTIRE GENERAL ASSEMBLY,3/11/2013,"Meals, Food, & Beverage",dinner,$125.00 ,MISSOURI COALITION FOR INTERIOR DESIGNERS,NULL,0,Not Amended,6095
Kyna,Iman,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Restaurant in JC,$100.00 ,MISSOURI NURSES ASSOCIATION,NULL,0,Not Amended,6239
Kyna,Iman,Apr-13,SENATE MINORITY CAUCUS,4/15/2013,"Meals, Food, & Beverage",Restaurant in JC,$30.00 ,MISSOURI CITIZENS FOR THE ARTS,NULL,0,Not Amended,6240
David Michael,Jackson,Jan-13,ENTIRE MISSOURI HOUSE,1/9/2013,"Meals, Food, & Beverage","MIssouri State Capitol, Jefferson City, MO/Catered Lunch",$419.15 ,"PELOPIDAS, LLC ",NULL,0,Not Amended,5500
David Michael,Jackson,Feb-13,ENTIRE GENERAL ASSEMBLY,2/12/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered lunch in Sen. Dan Brown's ofice",$339.38 ,MISSOURI AMBULATORY SURGERY CENTER ASSOCIATION  ,NULL,0,Not Amended,5758
David Michael,Jackson,Feb-13,ENTIRE MISSOURI SENATE,2/26/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered breakfast in Sen. Ron Richard's office",$937.76 ,MISSOURI SOCIETY OF ANESTHESIOLOGISTS (MSA) ,NULL,0,Not Amended,5759
David Michael,Jackson,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO, Catered Gates BBQ lunch",$165.00 ,"PELOPIDAS, LLC ",NULL,0,Not Amended,6766
Kenny,Jackson,Feb-13,"HEALTH INSURANCE, Standing",2/19/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$212.68 ,MISSOURI STATE MEDICAL ASSOCIATION,NULL,0,Not Amended,5571
Steve,Jackson,Apr-13,ENTIRE GENERAL ASSEMBLY,4/17/2013,"Meals, Food, & Beverage","Binder Park, Jeff City, MO/food",$125.00 ,JACKSON & ASSOCIATES,NULL,0,Not Amended,6204
