Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal,Amend Reason,Amend Indv ID,If Amended,Indv ID
Daniel,Kleinsorge,May-13,Senate Appropriations - Public Official,Adam Koenigsfeld - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35586
Daniel,Kleinsorge,May-13,House Post Office - Public Official,Brian Schmidt - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35587
Daniel,Kleinsorge,May-13,Senate Appropriations - Public Official,Angie Giddings - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35588
Daniel,Kleinsorge,May-13,FMDC - Public Official,Paul Riduks - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35589
Daniel,Kleinsorge,May-13,"SPENCER, BRYAN  - Representative",Adam Schnelting - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35590
Daniel,Kleinsorge,May-13,"STREAM, RICK - Representative",Steve Coller - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35591
Daniel,Kleinsorge,May-13,"NORR, CHARLIE - Representative",Keri Wolters - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35592
Daniel,Kleinsorge,May-13,"HARRIS, BEN  - Representative",Linda David - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35593
Daniel,Kleinsorge,May-13,HR - House of Representatives - Public Official,Kristal Hall - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35594
Daniel,Kleinsorge,May-13,"ANDERS, IRA  - Representative",Donna Haslag - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35595
Daniel,Kleinsorge,May-13,House of Representatives - Public Official,Tristan Renthedge - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35596
Daniel,Kleinsorge,May-13,House of Representatives - Public Official,Collen Williams - Employee or Staff,5/14/2013,"Meals, Food, & Beverage","Missouri State Capitol South Lawn / Burgers on the Lawn - pork burgers, hamburgers, chips, soda, water, and cookies ",$5.00 ,MISSOURI FARMERS CARE,,0,Not Amended,35597
Daniel,Kleinsorge,May-13,"JOHNSON, DELUS  - Representative",Karen Gassman - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",NULL,($5.00),MISSOURI FARMERS CARE,Rep. Johnson reimbursed Missouri Farmers Care,35727,Amended,36616
Daniel,Kleinsorge,May-13,"JONES, CALEB  - Representative",Sherri Kempf - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",NULL,($5.00),MISSOURI FARMERS CARE,Reimbursement from Friends of Caleb Jones,35725,Amended,38000
Joseph V,Knodell,Jan-13,,"COOKSON, STEVE  - Representative",1/2/2013,"Meals, Food, & Beverage",Lunch,$7.28 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,29444
Joseph V,Knodell,Jan-13,,"COOKSON, STEVE  - Representative",1/8/2013,"Meals, Food, & Beverage",Lunch,$4.50 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,29445
Joseph V,Knodell,Jan-13,"SMITH, JASON - Representative",Ryan Hart - Employee or Staff,1/17/2013,"Meals, Food, & Beverage",Dinner,$29.37 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,29446
Joseph V,Knodell,Feb-13,,"CURTMAN, PAUL  - Representative",2/18/2013,"Meals, Food, & Beverage",Dinner,$30.68 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,30683
Joseph V,Knodell,Apr-13,,"LIBLA, DOUG  - Senator",4/23/2013,"Meals, Food, & Beverage",Dinner,$13.98 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,33241
Joseph V,Knodell,Jun-13,,"COOKSON, STEVE  - Representative",6/18/2013,"Meals, Food, & Beverage",Lunch,$13.32 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,36707
Joseph V,Knodell,Jul-13,,"COOKSON, STEVE  - Representative",7/30/2013,"Meals, Food, & Beverage",Lunch,$15.89 ,MISSOURI EDUCATION REFORM COUNCIL,,0,Not Amended,37223
Stephen C.,Knorr,Jul-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,7/26/2013,"Meals, Food, & Beverage","Lunch in Columbia, MO",$9.00 ,UNIVERSITY OF MISSOURI,,0,Not Amended,37309
Stephen C.,Knorr,Aug-13,,"RICHARD, RON  - Senator",8/30/2013,"Meals, Food, & Beverage","Lunch in Joplin, MO",$8.00 ,UNIVERSITY OF MISSOURI,,0,Not Amended,37555
Brandon,Koch,Apr-13,,"DEMPSEY, TOM - Senator",4/15/2013,"Meals, Food, & Beverage",Dinner in Jeff City,$67.00 ,"FARMERS GROUP, INC.",,0,Not Amended,33150
Brandon,Koch,Apr-13,,"RUPP, SCOTT - Senator",4/15/2013,"Meals, Food, & Beverage",Dinner in Jeff City,$67.00 ,"FARMERS GROUP, INC.",,0,Not Amended,33151
Brandon,Koch,Apr-13,,"GOSEN, DON  - Representative",4/15/2013,"Meals, Food, & Beverage",Dinner in Jeff City,$67.00 ,"FARMERS GROUP, INC.",,0,Not Amended,33152
Brandon,Koch,Apr-13,,"COLONA, MIKE - Representative",4/15/2013,"Meals, Food, & Beverage",Beverages,$14.00 ,"FARMERS GROUP, INC.",,0,Not Amended,33153
Brandon,Koch,Apr-13,,"GRISAMORE, JEFF - Representative",4/16/2013,"Meals, Food, & Beverage",Beverage,$4.00 ,"FARMERS GROUP, INC.",,0,Not Amended,33154
Thomas W,Krewson,Jun-13,,"TORPEY, NOEL  - Representative",6/8/2013,Entertainment,Nationals Tickets,$175.00 ,COMCAST,,0,Not Amended,36741
Thomas W,Krewson,Jun-13,,"LEARA, MIKE - Representative",6/18/2013,"Meals, Food, & Beverage",Dinner,$41.25 ,COMCAST,,0,Not Amended,36742
Thomas W,Krewson,Jun-13,,"ZERR, ANNE - Representative",6/18/2013,"Meals, Food, & Beverage",dinner,$41.25 ,COMCAST,,0,Not Amended,36743
Thomas W,Krewson,Jun-13,,"CORNEJO, ROBERT  - Representative",6/18/2013,"Meals, Food, & Beverage",dinner,$41.25 ,COMCAST,,0,Not Amended,36744
Thomas W,Krewson,Jun-13,,"MCCAHERTY, JOHN C.  - Representative",6/18/2013,"Meals, Food, & Beverage",dinner,$41.25 ,COMCAST,,0,Not Amended,36745
Thomas W,Krewson,Jun-13,,"BAHR, KURT  - Representative",6/18/2013,"Meals, Food, & Beverage",dinner,$41.25 ,COMCAST,,0,Not Amended,36746
Thomas W,Krewson,Jun-13,"ROMINE, GARY  - Senator",Brad Green - Employee or Staff,6/18/2013,"Meals, Food, & Beverage",dinner,$41.25 ,COMCAST,,0,Not Amended,36747
Anthony,Lancia,Jun-13,,"INGRASSIA, CHRISTINE - Local Government Official",6/12/2013,"Meals, Food, & Beverage",,$17.00 ,ASSOCIATED GENERAL CONTRACTORS OF ST. LOUIS,,0,Not Amended,36672
Anthony,Lancia,Jul-13,,"WILLIAMSON, FRANK - Local Government Official",7/29/2013,"Meals, Food, & Beverage",,$13.02 ,ASSOCIATED GENERAL CONTRACTORS OF ST. LOUIS,,0,Not Amended,37221
Elizabeth,Lauber,Jul-13,,"WALLINGFORD, WAYNE  - Senator",7/31/2013,"Meals, Food, & Beverage",Lunch ,$9.00 ,"LYNNE FLOWERS, FLOWERS ENERGY CONSULTING, LLC",,0,Not Amended,37211
Ewell,Lawson,Jan-13,,"LEVOTA, PAUL  - Senator",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,29419
Ewell,Lawson,Jan-13,,"ANDERS, IRA  - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,29420
Ewell,Lawson,Jan-13,,"MAYFIELD, JOHN  - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,29421
Ewell,Lawson,Jan-13,,"MCDONALD, TOM - Representative",1/3/2013,"Meals, Food, & Beverage","Meet & greet at Independence Power & Light office, meal catered by Smokehouse BBQ.",$18.18 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,29422
Ewell,Lawson,Feb-13,,"FUNDERBURK, DOUG - Representative",2/19/2013,"Meals, Food, & Beverage","Dinner at CC's City Broiler, Columbia, MO",$66.54 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,30722
Ewell,Lawson,Feb-13,,"SCHARNHORST, DWIGHT D. - Representative",2/19/2013,"Meals, Food, & Beverage","Dinner at CC's City Broiler, Columbia, MO",$66.54 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,,0,Not Amended,30723
Ewell,Lawson,May-13,,"FRAKER, LYNDALL  - Representative",5/17/2013,"Meals, Food, & Beverage",Breakfast,$12.35 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,New Entry,0,Not Amended,36622
Ewell,Lawson,May-13,,"DUGGER, TONY - Representative",5/17/2013,"Meals, Food, & Beverage",Breakfast,$12.35 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,New Entry,0,Not Amended,36623
Ewell,Lawson,May-13,,"RIDDLE, JEANIE - Representative",5/15/2013,Other,Flowers,$80.00 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,New Entry,0,Not Amended,36624
Ewell,Lawson,May-13,"RIDDLE, JEANIE - Representative",Rachel Bauer - Employee or Staff,5/15/2013,Other,Flowers,$35.00 ,MISSOURI ASSOCIATION OF MUNICIPAL UTILITIES,New Entry,0,Not Amended,36625
Brian K. ,"Leonard, Sr.",Apr-13,,"MCMILLAN, MICHAEL - Local Government Official",4/8/2013,Entertainment,Ticket cost for Cardinals game ,$46.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,34217
Brian K. ,"Leonard, Sr.",Apr-13,,"MCMILLAN, MICHAEL - Local Government Official",4/8/2013,"Meals, Food, & Beverage",,$50.69 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,34218
Brian K. ,"Leonard, Sr.",Apr-13,,"MOORE, SAM - Local Government Official",4/27/2013,"Meals, Food, & Beverage",,$83.18 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,34221
Brian K. ,"Leonard, Sr.",Apr-13,,"MOORE, SAM - Local Government Official",4/27/2013,Entertainment,2 Tickets to Cardinals game ,$92.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,34222
Brian K. ,"Leonard, Sr.",May-13,,"MOELLER, MIKE - Local Government Official",5/31/2013,Entertainment,Cardinal's ticket,$46.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,36211
Brian K. ,"Leonard, Sr.",May-13,,"MOELLER, MIKE - Local Government Official",5/31/2013,"Meals, Food, & Beverage",,$27.26 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,36214
Brian K. ,"Leonard, Sr.",Jun-13,"Moore, Samuel  - Public Official","Moore, Linda - Spouse or Child",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37039
Brian K. ,"Leonard, Sr.",Jun-13,,"DOOLEY, CHARLIE - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37040
Brian K. ,"Leonard, Sr.",Jun-13,,"DOOLEY, CHARLIE - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37041
Brian K. ,"Leonard, Sr.",Jun-13,"Dooley, Charlie  - Public Official","Dooley, Sandra - Spouse or Child",6/20/2013,Entertainment,Cardinals ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37042
Brian K. ,"Leonard, Sr.",Jun-13,"Dooley, Charlie  - Public Official","Dooley, Sandra - Spouse or Child",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37043
Brian K. ,"Leonard, Sr.",Jun-13,,"KNOWLES, JAMES - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37044
Brian K. ,"Leonard, Sr.",Jun-13,,"KNOWLES, JAMES - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37045
Brian K. ,"Leonard, Sr.",Jun-13,"Knowles, James III - Public Official","Shaw, John - Employee or Staff",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37046
Brian K. ,"Leonard, Sr.",Jun-13,"Knowles, James III - Public Official","Shaw, John  - Employee or Staff",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37047
Brian K. ,"Leonard, Sr.",Jun-13,,"WILLSON, DAVE - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37048
Brian K. ,"Leonard, Sr.",Jun-13,,"WILLSON, DAVE - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37049
Brian K. ,"Leonard, Sr.",Jun-13,,"MOORE, SAM - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37028
Brian K. ,"Leonard, Sr.",Jun-13,,"MOORE, SAM - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37030
Brian K. ,"Leonard, Sr.",Jun-13,"Moore, Samuel - Public Official","Moore, Linda - Spouse or Child",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37032
Brian K. ,"Leonard, Sr.",Jun-13,"Willson, Dave - Public Official","Gunn, Patrick - Employee or Staff",6/20/2013,Entertainment,Cardinals Ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37051
Brian K. ,"Leonard, Sr.",Jun-13,"Willson, Dave - Public Official","Gunn, Patrick - Employee or Staff",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37053
Brian K. ,"Leonard, Sr.",Jun-13,,"MOELLER, MIKE - Local Government Official",6/20/2013,Entertainment,Cardinal's Ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37055
Brian K. ,"Leonard, Sr.",Jun-13,,"MOELLER, MIKE - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37057
Brian K. ,"Leonard, Sr.",Jun-13,"Moeller, Michael - Public Official","Moeller, Christopher - Spouse or Child",6/20/2013,Entertainment,Cardinals Ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37058
Brian K. ,"Leonard, Sr.",Jun-13,"McMillian, Michael  - Public Official","Reusing, Mead - Employee or Staff",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37094
Brian K. ,"Leonard, Sr.",Jun-13,,"O`MARA, MICHAEL - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37095
Brian K. ,"Leonard, Sr.",Jun-13,,"O`MARA, MICHAEL - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37096
Brian K. ,"Leonard, Sr.",Jun-13,"O'Mara, Mike  - Public Official","O'Mara, Carol  - Spouse or Child",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37097
Brian K. ,"Leonard, Sr.",Jun-13,"O'Mara, Mike  - Public Official","O'Mara, Carol  - Spouse or Child",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37098
Brian K. ,"Leonard, Sr.",Jun-13,,"WILLIAMSON, FRANK - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37099
Brian K. ,"Leonard, Sr.",Jun-13,,"WILLIAMSON, FRANK - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37100
Brian K. ,"Leonard, Sr.",Jun-13,"Williamson, Frank - Public Official","Williamson, Frank Jr.  - Spouse or Child",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37101
Brian K. ,"Leonard, Sr.",Jun-13,"Williamson, Frank  - Public Official","Williamson, Frank Jr.  - Spouse or Child",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37102
Brian K. ,"Leonard, Sr.",Jun-13,,"HOWARD, CAROL - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37103
Brian K. ,"Leonard, Sr.",Jun-13,,"HOWARD, CAROL - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37104
Brian K. ,"Leonard, Sr.",Jun-13,"Howard, Carol - Public Official","Howard, Mike  - Spouse or Child",6/20/2013,Entertainment,Cardinals ticket,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Amended,37106
Brian K. ,"Leonard, Sr.",Jun-13,"Howard, Carol  - Public Official","Howard, Mike  - Spouse or Child",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Amended,37107
Brian K. ,"Leonard, Sr.",Jun-13,,"HOSKINS, THEODORE - Local Government Official",6/20/2013,Entertainment,Cardinals Ticket ,$126.00 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37108
Brian K. ,"Leonard, Sr.",Jun-13,,"HOSKINS, THEODORE - Local Government Official",6/20/2013,Gift,,$14.75 ,"UNION ELECTRIC CO., DBA AMERENUE, AMEREN SERVICES, AMEREN CORP.",,0,Not Amended,37109
